Sample_name	Target
TCGA-02-2485-01A-01R-1849-01	PAN-CAN (TCGA)
TCGA-02-2486-01A-01R-1849-01	PAN-CAN (TCGA)
TCGA-06-0125-01A-01R-1849-01	PAN-CAN (TCGA)
TCGA-06-0129-01A-01R-1849-01	PAN-CAN (TCGA)
TCGA-06-0130-01A-01R-1849-01	PAN-CAN (TCGA)
TCGA-06-0132-01A-02R-1849-01	PAN-CAN (TCGA)
TCGA-06-0138-01A-02R-1849-01	PAN-CAN (TCGA)
TCGA-06-0141-01A-01R-1849-01	PAN-CAN (TCGA)
TCGA-4P-AA8J-01A-11R-A39I-07	PAN-CAN (TCGA)
TCGA-BA-4074-01A-01R-1436-07	PAN-CAN (TCGA)
TCGA-BA-4076-01A-01R-1436-07	PAN-CAN (TCGA)
TCGA-BA-4078-01A-01R-1436-07	PAN-CAN (TCGA)
TCGA-BA-A4IF-01A-11R-A266-07	PAN-CAN (TCGA)
TCGA-BA-5151-01A-01R-1436-07	PAN-CAN (TCGA)
TCGA-BA-5152-01A-02R-1873-07	PAN-CAN (TCGA)
TCGA-BA-5153-01A-01R-1436-07	PAN-CAN (TCGA)
TCGA-BA-5555-01A-01R-1514-07	PAN-CAN (TCGA)
TCGA-BA-5556-01A-01R-1514-07	PAN-CAN (TCGA)
TCGA-KL-8323-01A-21R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8324-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8325-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8326-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8327-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8329-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8330-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8331-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8332-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-KL-8333-01A-11R-2315-07	PAN-CAN (TCGA)
TCGA-3Z-A93Z-01A-11R-A37O-07	PAN-CAN (TCGA)
TCGA-6D-AA2E-01A-11R-A37O-07	PAN-CAN (TCGA)
TCGA-A3-3306-01A-01R-0864-07	PAN-CAN (TCGA)
TCGA-A3-3308-01A-02R-1325-07	PAN-CAN (TCGA)
TCGA-A3-3311-01A-02R-1325-07	PAN-CAN (TCGA)
TCGA-A3-3313-01A-02R-1325-07	PAN-CAN (TCGA)
TCGA-A3-3316-01A-01R-0864-07	PAN-CAN (TCGA)
TCGA-A3-3317-01A-02R-1325-07	PAN-CAN (TCGA)
TCGA-A3-3319-01A-02R-1325-07	PAN-CAN (TCGA)
TCGA-A3-3320-01A-02R-1325-07	PAN-CAN (TCGA)
TCGA-2K-A9WE-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J1-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J2-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J3-01A-12R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J5-01A-21R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J6-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J7-01A-11R-A38C-07	PAN-CAN (TCGA)
TCGA-2Z-A9J8-01A-11R-A42S-07	PAN-CAN (TCGA)
TCGA-2Z-A9J9-01A-11R-A42S-07	PAN-CAN (TCGA)
TCGA-2Z-A9JD-01A-11R-A42S-07	PAN-CAN (TCGA)
TCGA-AB-2805-03A-01T-0734-13	PAN-CAN (TCGA)
TCGA-AB-2806-03A-01T-0734-13	PAN-CAN (TCGA)
TCGA-AB-2808-03A-01T-0734-13	PAN-CAN (TCGA)
TCGA-AB-2810-03A-01T-0736-13	PAN-CAN (TCGA)
TCGA-AB-2811-03B-01T-0760-13	PAN-CAN (TCGA)
TCGA-AB-2812-03A-01T-0734-13	PAN-CAN (TCGA)
TCGA-AB-2813-03A-01T-0736-13	PAN-CAN (TCGA)
TCGA-AB-2814-03A-01T-0734-13	PAN-CAN (TCGA)
TCGA-AB-2815-03A-01T-0734-13	PAN-CAN (TCGA)
TCGA-AB-2817-03A-01T-0736-13	PAN-CAN (TCGA)
TCGA-CS-4941-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-4942-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-4943-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-4944-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-5390-01A-02R-1470-07	PAN-CAN (TCGA)
TCGA-CS-5393-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-5394-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-5395-01A-01R-1470-07	PAN-CAN (TCGA)
TCGA-CS-5396-01A-02R-1470-07	PAN-CAN (TCGA)
TCGA-CS-5397-01A-01R-1896-07	PAN-CAN (TCGA)
TCGA-2V-A95S-01A-11R-A37K-07	PAN-CAN (TCGA)
TCGA-2Y-A9GS-01A-12R-A38B-07	PAN-CAN (TCGA)
TCGA-2Y-A9GT-01A-11R-A38B-07	PAN-CAN (TCGA)
