Sample_name	Target
TCGA-YL-A8SJ-01B-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A8SK-01B-21R-A37L-07	PRAD (TCGA)
TCGA-YL-A8SL-01B-21R-A37L-07	PRAD (TCGA)
TCGA-YL-A8SO-01B-31R-A37L-07	PRAD (TCGA)
TCGA-YL-A8SP-01B-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A8SQ-01B-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A8SR-01B-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A9WH-01A-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A9WI-01A-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A9WJ-01A-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A9WK-01A-11R-A37L-07	PRAD (TCGA)
TCGA-YL-A9WL-01A-11R-A41O-07	PRAD (TCGA)
TCGA-YL-A9WX-01A-21R-A41O-07	PRAD (TCGA)
TCGA-YL-A9WY-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A8QW-01A-11R-A37L-07	PRAD (TCGA)
TCGA-ZG-A8QX-01A-11R-A37L-07	PRAD (TCGA)
TCGA-ZG-A8QY-01A-11R-A37L-07	PRAD (TCGA)
TCGA-ZG-A8QZ-01A-11R-A37L-07	PRAD (TCGA)
TCGA-ZG-A9KY-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9L0-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9L1-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9L2-01A-31R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9L4-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9L5-01A-12R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9L6-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9LN-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9LS-01A-12R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9LY-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9LZ-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9M4-01A-11R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9MC-01A-31R-A41O-07	PRAD (TCGA)
TCGA-ZG-A9N3-01A-11R-A41O-07	PRAD (TCGA)
TCGA-EJ-5498-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5499-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5501-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5502-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5507-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5508-01A-02R-1580-07	PRAD (TCGA)
TCGA-EJ-5509-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5510-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5511-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5512-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5514-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5515-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5516-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5517-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5518-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5519-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5521-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5522-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5524-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5525-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5526-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5527-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5530-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5531-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-5532-01A-01R-1580-07	PRAD (TCGA)
TCGA-EJ-7115-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7125-01A-11R-1965-07	PRAD (TCGA)
TCGA-EJ-7125-11A-01R-1965-07	PRAD (TCGA)
TCGA-EJ-7314-01A-31R-2118-07	PRAD (TCGA)
TCGA-EJ-7314-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7315-01A-31R-2118-07	PRAD (TCGA)
TCGA-EJ-7317-01A-31R-2118-07	PRAD (TCGA)
TCGA-EJ-7317-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7321-01A-31R-2263-07	PRAD (TCGA)
TCGA-EJ-7321-11A-01R-2263-07	PRAD (TCGA)
TCGA-EJ-7327-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7328-01A-31R-2118-07	PRAD (TCGA)
TCGA-EJ-7328-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7330-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7330-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7331-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7331-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7781-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7781-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7782-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7782-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7783-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7783-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7784-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7784-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7785-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7785-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7786-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7786-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7788-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7789-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7789-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7792-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7792-11A-01R-2118-07	PRAD (TCGA)
TCGA-EJ-7793-01A-31R-2263-07	PRAD (TCGA)
TCGA-EJ-7794-01A-11R-2118-07	PRAD (TCGA)
TCGA-EJ-7797-01A-11R-2263-07	PRAD (TCGA)
TCGA-EJ-7797-11A-01R-2263-07	PRAD (TCGA)
TCGA-EJ-8468-01A-21R-2403-07	PRAD (TCGA)
TCGA-EJ-8469-01A-11R-2403-07	PRAD (TCGA)
TCGA-EJ-8470-01A-11R-2403-07	PRAD (TCGA)
TCGA-EJ-8472-01A-11R-2403-07	PRAD (TCGA)
TCGA-EJ-8474-01A-11R-2403-07	PRAD (TCGA)
TCGA-EJ-A46D-01A-21R-A32Y-07	PRAD (TCGA)
TCGA-EJ-A46G-01A-31R-A26U-07	PRAD (TCGA)
TCGA-EJ-A46I-01A-12R-A26U-07	PRAD (TCGA)
TCGA-EJ-A65E-01A-11R-A29R-07	PRAD (TCGA)
TCGA-EJ-A65F-01A-21R-A311-07	PRAD (TCGA)
TCGA-EJ-A65G-01A-21R-A29R-07	PRAD (TCGA)
TCGA-EJ-A65J-01A-11R-A311-07	PRAD (TCGA)
TCGA-FC-7708-01A-11R-2118-07	PRAD (TCGA)
TCGA-FC-7961-01A-11R-A29R-07	PRAD (TCGA)
TCGA-FC-A4JI-01A-11R-A250-07	PRAD (TCGA)
TCGA-FC-A5OB-01A-11R-A29R-07	PRAD (TCGA)
TCGA-G9-6329-01A-13R-1965-07	PRAD (TCGA)
TCGA-G9-6333-01A-12R-1965-07	PRAD (TCGA)
TCGA-G9-6336-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6342-01A-11R-1965-07	PRAD (TCGA)
TCGA-G9-6342-11A-02R-1965-07	PRAD (TCGA)
TCGA-G9-6348-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6351-01A-21R-1965-07	PRAD (TCGA)
TCGA-G9-6353-01A-11R-1965-07	PRAD (TCGA)
TCGA-G9-6356-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6361-01A-21R-1965-07	PRAD (TCGA)
TCGA-G9-6363-01A-21R-1789-07	PRAD (TCGA)
TCGA-G9-6365-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6366-01A-11R-2118-07	PRAD (TCGA)
TCGA-G9-6367-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6370-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6371-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6377-01A-11R-1965-07	PRAD (TCGA)
TCGA-G9-6378-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6384-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6384-11A-01R-1858-07	PRAD (TCGA)
TCGA-G9-6385-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6494-01A-11R-1789-07	PRAD (TCGA)
TCGA-G9-6499-01A-12R-1965-07	PRAD (TCGA)
TCGA-G9-7510-01A-11R-2263-07	PRAD (TCGA)
TCGA-G9-7519-01A-11R-2263-07	PRAD (TCGA)
TCGA-G9-7521-01A-11R-2263-07	PRAD (TCGA)
TCGA-G9-7522-01A-11R-2263-07	PRAD (TCGA)
TCGA-G9-7523-01A-11R-2263-07	PRAD (TCGA)
TCGA-KC-A4BV-01A-31R-A26U-07	PRAD (TCGA)
TCGA-KK-A59X-01A-11R-A29R-07	PRAD (TCGA)
TCGA-KK-A59Y-01A-11R-A26U-07	PRAD (TCGA)
TCGA-KK-A59Z-01A-12R-A26U-07	PRAD (TCGA)
TCGA-KK-A6DY-01A-12R-A311-07	PRAD (TCGA)
TCGA-KK-A6E0-01A-11R-A311-07	PRAD (TCGA)
TCGA-KK-A6E1-01A-11R-A311-07	PRAD (TCGA)
TCGA-KK-A6E2-01A-11R-A311-07	PRAD (TCGA)
TCGA-KK-A6E5-01A-11R-A311-07	PRAD (TCGA)
TCGA-KK-A6E6-01A-11R-A311-07	PRAD (TCGA)
TCGA-QU-A6IP-01A-11R-A31N-07	PRAD (TCGA)
