Sample_name	Target
TCGA-B6-A1KF-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-B6-A1KI-01A-11R-A14M-07	BRCA (TCGA)
TCGA-B6-A1KN-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-B6-A2IU-01A-32R-A18M-07	BRCA (TCGA)
TCGA-BH-A0AU-01A-11R-A12P-07	BRCA (TCGA)
TCGA-BH-A0AV-01A-31R-A115-07	BRCA (TCGA)
TCGA-BH-A0AW-01A-11R-A056-07	BRCA (TCGA)
TCGA-BH-A0AY-01A-21R-A00Z-07	BRCA (TCGA)
TCGA-BH-A18J-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18L-01A-32R-A12D-07	BRCA (TCGA)
TCGA-BH-A18M-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18N-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18P-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18Q-01A-12R-A12D-07	BRCA (TCGA)
TCGA-BH-A18R-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18S-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18T-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A18U-01A-21R-A12D-07	BRCA (TCGA)
TCGA-BH-A18V-01A-11R-A12D-07	BRCA (TCGA)
TCGA-BH-A1EN-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1EO-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1ES-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1ET-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1EU-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1EV-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1EW-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1EX-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1EY-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1F0-01A-11R-A137-07	BRCA (TCGA)
TCGA-BH-A1F2-01A-31R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1F6-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1F8-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FB-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FC-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FE-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FG-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FH-01A-12R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FJ-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FL-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FM-01A-11R-A13Q-07	BRCA (TCGA)
TCGA-BH-A1FN-01A-11R-A13Q-07	BRCA (TCGA)
