Sample_name	Target
TCGA-AY-A69D-01A-11R-A37K-07	COAD (TCGA)
TCGA-AY-A71X-01A-12R-A37K-07	COAD (TCGA)
TCGA-AY-A8YK-01A-11R-A41B-07	COAD (TCGA)
TCGA-AZ-4315-01A-01R-1410-07	COAD (TCGA)
TCGA-AZ-4323-01A-21R-1839-07	COAD (TCGA)
TCGA-AZ-4614-01A-01R-1410-07	COAD (TCGA)
TCGA-AZ-4615-01A-01R-1410-07	COAD (TCGA)
TCGA-AZ-4616-01A-21R-1839-07	COAD (TCGA)
TCGA-AZ-4682-01B-01R-A32Z-07	COAD (TCGA)
TCGA-AZ-4684-01A-01R-1410-07	COAD (TCGA)
TCGA-AZ-5403-01A-01R-1653-07	COAD (TCGA)
TCGA-AZ-5407-01A-01R-1723-07	COAD (TCGA)
TCGA-AZ-6598-01A-11R-1774-07	COAD (TCGA)
TCGA-AZ-6598-11A-01R-1774-07	COAD (TCGA)
TCGA-AZ-6599-01A-11R-1774-07	COAD (TCGA)
TCGA-AZ-6599-11A-01R-1774-07	COAD (TCGA)
TCGA-AZ-6600-01A-11R-1774-07	COAD (TCGA)
TCGA-AZ-6600-11A-01R-1774-07	COAD (TCGA)
TCGA-AZ-6603-01A-11R-1839-07	COAD (TCGA)
TCGA-AZ-6603-11A-02R-1839-07	COAD (TCGA)
TCGA-AZ-6605-01A-11R-1839-07	COAD (TCGA)
TCGA-AZ-6605-11A-01R-1839-07	COAD (TCGA)
TCGA-AZ-6606-01A-11R-1839-07	COAD (TCGA)
TCGA-AZ-6607-01A-11R-1839-07	COAD (TCGA)
TCGA-CA-5254-01A-21R-1839-07	COAD (TCGA)
TCGA-CA-5255-01A-11R-1839-07	COAD (TCGA)
TCGA-CA-5256-01A-01R-1410-07	COAD (TCGA)
TCGA-CA-5796-01A-01R-1653-07	COAD (TCGA)
TCGA-CA-5797-01A-01R-1653-07	COAD (TCGA)
TCGA-CA-6715-01A-21R-1839-07	COAD (TCGA)
TCGA-CA-6716-01A-11R-1839-07	COAD (TCGA)
TCGA-CA-6717-01A-11R-1839-07	COAD (TCGA)
TCGA-CA-6718-01A-11R-1839-07	COAD (TCGA)
TCGA-CA-6719-01A-11R-1839-07	COAD (TCGA)
TCGA-CK-4947-01B-11R-1653-07	COAD (TCGA)
TCGA-CK-4948-01B-11R-1653-07	COAD (TCGA)
TCGA-CK-4950-01A-01R-1723-07	COAD (TCGA)
TCGA-CK-4951-01A-01R-1410-07	COAD (TCGA)
TCGA-CK-4952-01A-01R-1723-07	COAD (TCGA)
TCGA-CK-5913-01A-11R-1653-07	COAD (TCGA)
TCGA-CK-5914-01A-11R-1653-07	COAD (TCGA)
TCGA-CK-5915-01A-11R-1653-07	COAD (TCGA)
TCGA-CK-5916-01A-11R-1653-07	COAD (TCGA)
TCGA-CK-6746-01A-11R-1839-07	COAD (TCGA)
TCGA-CK-6747-01A-11R-1839-07	COAD (TCGA)
TCGA-CK-6748-01A-11R-1839-07	COAD (TCGA)
TCGA-CK-6751-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-4743-01A-01R-1723-07	COAD (TCGA)
TCGA-CM-4744-01A-01R-A32Z-07	COAD (TCGA)
TCGA-CM-4747-01A-01R-1410-07	COAD (TCGA)
TCGA-CM-4751-01A-02R-1839-07	COAD (TCGA)
TCGA-CM-5344-01A-21R-1723-07	COAD (TCGA)
TCGA-CM-5348-01A-21R-1723-07	COAD (TCGA)
TCGA-CM-5349-01A-21R-1723-07	COAD (TCGA)
TCGA-CM-5860-01A-01R-1653-07	COAD (TCGA)
TCGA-CM-5861-01A-01R-1653-07	COAD (TCGA)
TCGA-CM-5862-01A-01R-1653-07	COAD (TCGA)
TCGA-CM-5864-01A-01R-1653-07	COAD (TCGA)
TCGA-CM-5868-01A-01R-1653-07	COAD (TCGA)
TCGA-CM-6161-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6162-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6163-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6164-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6165-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6166-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6167-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6168-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6169-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6170-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6171-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6172-01A-11R-1653-07	COAD (TCGA)
TCGA-CM-6674-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-6675-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-6676-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-6677-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-6678-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-6679-01A-11R-1839-07	COAD (TCGA)
TCGA-CM-6680-01A-11R-1839-07	COAD (TCGA)
TCGA-D5-5537-01A-21R-1928-07	COAD (TCGA)
TCGA-D5-5538-01A-01R-1653-07	COAD (TCGA)
TCGA-D5-5539-01A-01R-1653-07	COAD (TCGA)
TCGA-D5-5540-01A-01R-1653-07	COAD (TCGA)
TCGA-D5-5541-01A-01R-1653-07	COAD (TCGA)
TCGA-D5-6529-01A-11R-1774-07	COAD (TCGA)
TCGA-D5-6530-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6531-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6532-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6533-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6534-01A-21R-1928-07	COAD (TCGA)
TCGA-D5-6535-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6536-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6537-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6538-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6539-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6540-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6541-01A-11R-1723-07	COAD (TCGA)
TCGA-D5-6898-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6920-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6922-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6923-01A-11R-A32Z-07	COAD (TCGA)
TCGA-D5-6924-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6926-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6927-01A-21R-1928-07	COAD (TCGA)
TCGA-D5-6928-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6929-01A-31R-1928-07	COAD (TCGA)
TCGA-D5-6930-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6931-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-6932-01A-11R-1928-07	COAD (TCGA)
TCGA-D5-7000-01A-11R-A32Z-07	COAD (TCGA)
TCGA-DM-A0X9-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A0XD-01A-12R-A155-07	COAD (TCGA)
TCGA-DM-A0XF-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1D0-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1D4-01A-21R-A155-07	COAD (TCGA)
TCGA-DM-A1D6-01A-21R-A155-07	COAD (TCGA)
TCGA-DM-A1D7-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1D8-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1D9-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1DA-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1DB-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1HA-01A-11R-A155-07	COAD (TCGA)
TCGA-DM-A1HB-01A-21R-A180-07	COAD (TCGA)
TCGA-DM-A280-01A-12R-A16W-07	COAD (TCGA)
TCGA-DM-A282-01A-12R-A16W-07	COAD (TCGA)
TCGA-DM-A288-01A-11R-A16W-07	COAD (TCGA)
TCGA-DM-A28A-01A-21R-A32Y-07	COAD (TCGA)
TCGA-DM-A28C-01A-11R-A32Y-07	COAD (TCGA)
TCGA-DM-A28E-01A-11R-A32Y-07	COAD (TCGA)
TCGA-DM-A28F-01A-11R-A32Y-07	COAD (TCGA)
TCGA-DM-A28G-01A-11R-A16W-07	COAD (TCGA)
TCGA-DM-A28H-01A-11R-A16W-07	COAD (TCGA)
TCGA-DM-A28K-01A-21R-A32Y-07	COAD (TCGA)
TCGA-DM-A28M-01A-12R-A16W-07	COAD (TCGA)
TCGA-F4-6459-01A-11R-1774-07	COAD (TCGA)
TCGA-F4-6460-01A-11R-1774-07	COAD (TCGA)
TCGA-F4-6461-01A-11R-1774-07	COAD (TCGA)
TCGA-F4-6463-01A-11R-1723-07	COAD (TCGA)
TCGA-F4-6569-01A-11R-1774-07	COAD (TCGA)
TCGA-F4-6570-01A-11R-1774-07	COAD (TCGA)
TCGA-F4-6703-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6704-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6704-11A-01R-1839-07	COAD (TCGA)
TCGA-F4-6805-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6806-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6807-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6808-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6809-01A-11R-1839-07	COAD (TCGA)
TCGA-F4-6854-01A-11R-1928-07	COAD (TCGA)
TCGA-F4-6855-01A-11R-1928-07	COAD (TCGA)
TCGA-F4-6856-01A-11R-1928-07	COAD (TCGA)
TCGA-G4-6293-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6295-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6297-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6299-01A-11R-1774-07	COAD (TCGA)
TCGA-G4-6302-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6303-01A-11R-1774-07	COAD (TCGA)
TCGA-G4-6304-01A-11R-1928-07	COAD (TCGA)
TCGA-G4-6306-01A-11R-1774-07	COAD (TCGA)
TCGA-G4-6307-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6309-01A-21R-1839-07	COAD (TCGA)
TCGA-G4-6311-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6315-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6317-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6317-02A-11R-2066-07	COAD (TCGA)
TCGA-G4-6320-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6322-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6323-01A-11R-1723-07	COAD (TCGA)
TCGA-G4-6626-01A-11R-1774-07	COAD (TCGA)
TCGA-G4-6627-01A-11R-1774-07	COAD (TCGA)
TCGA-NH-A50T-01A-11R-A28H-07	COAD (TCGA)
TCGA-NH-A50U-01A-33R-A37K-07	COAD (TCGA)
TCGA-NH-A50V-01A-11R-A28H-07	COAD (TCGA)
TCGA-NH-A5IV-01A-42R-A37K-07	COAD (TCGA)
