Sample_name	Target
TCGA-WE-A8K5-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8K6-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZM-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZN-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZO-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZQ-06A-41R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZR-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZT-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZX-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-A8ZY-06A-11R-A37K-07	SKCM (TCGA)
TCGA-WE-AA9Y-06A-12R-A38C-07	SKCM (TCGA)
TCGA-WE-AAA0-06A-11R-A38C-07	SKCM (TCGA)
TCGA-WE-AAA3-06A-11R-A38C-07	SKCM (TCGA)
TCGA-WE-AAA4-06A-12R-A38C-07	SKCM (TCGA)
TCGA-XV-A9VZ-01A-11R-A38C-07	SKCM (TCGA)
TCGA-XV-A9W2-01A-11R-A39D-07	SKCM (TCGA)
TCGA-XV-A9W5-01A-11R-A38C-07	SKCM (TCGA)
TCGA-XV-AAZV-01A-11R-A40A-07	SKCM (TCGA)
TCGA-XV-AAZW-01A-12R-A40A-07	SKCM (TCGA)
TCGA-XV-AAZY-01A-12R-A40A-07	SKCM (TCGA)
TCGA-YD-A89C-06A-11R-A37K-07	SKCM (TCGA)
TCGA-YD-A9TA-06A-11R-A39D-07	SKCM (TCGA)
TCGA-YD-A9TB-06A-12R-A40A-07	SKCM (TCGA)
TCGA-YG-AA3N-01A-11R-A38C-07	SKCM (TCGA)
TCGA-YG-AA3O-06A-11R-A38C-07	SKCM (TCGA)
TCGA-YG-AA3P-06A-11R-A38C-07	SKCM (TCGA)
TCGA-Z2-A8RT-06A-11R-A37K-07	SKCM (TCGA)
TCGA-Z2-AA3S-06A-11R-A39D-07	SKCM (TCGA)
TCGA-Z2-AA3V-06A-11R-A39D-07	SKCM (TCGA)
TCGA-BF-A1PU-01A-11R-A18S-07	SKCM (TCGA)
TCGA-BF-A1PV-01A-11R-A18U-07	SKCM (TCGA)
TCGA-BF-A1PX-01A-12R-A18T-07	SKCM (TCGA)
TCGA-BF-A1PZ-01A-11R-A18S-07	SKCM (TCGA)
TCGA-BF-A1Q0-01A-21R-A18S-07	SKCM (TCGA)
TCGA-BF-A3DJ-01A-11R-A20F-07	SKCM (TCGA)
TCGA-BF-A3DL-01A-11R-A20F-07	SKCM (TCGA)
TCGA-BF-A3DM-01A-11R-A20F-07	SKCM (TCGA)
TCGA-BF-A3DN-01A-11R-A20F-07	SKCM (TCGA)
TCGA-BF-A5EO-01A-12R-A27Q-07	SKCM (TCGA)
TCGA-BF-A5EP-01A-12R-A27Q-07	SKCM (TCGA)
TCGA-BF-A5EQ-01A-21R-A27Q-07	SKCM (TCGA)
TCGA-BF-A5ER-01A-12R-A27Q-07	SKCM (TCGA)
TCGA-BF-A5ES-01A-11R-A27Q-07	SKCM (TCGA)
TCGA-D3-A1Q1-06A-21R-A18T-07	SKCM (TCGA)
TCGA-D3-A1Q4-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1Q5-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1Q6-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1Q7-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1Q8-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1Q9-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1QA-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A1QB-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2J6-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2J7-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2J8-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2J9-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2JA-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2JB-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2JC-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2JD-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2JH-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A2JK-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A2JL-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A2JN-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A2JO-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A2JP-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A3BZ-06A-12R-A18S-07	SKCM (TCGA)
TCGA-D3-A3C1-06A-12R-A18S-07	SKCM (TCGA)
TCGA-D3-A3C3-06A-12R-A18S-07	SKCM (TCGA)
TCGA-D3-A3C6-06A-12R-A18U-07	SKCM (TCGA)
TCGA-D3-A3C7-06A-11R-A18U-07	SKCM (TCGA)
TCGA-D3-A3CB-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A3CE-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D3-A3CF-06A-11R-A18T-07	SKCM (TCGA)
TCGA-D3-A3MO-06A-11R-A21D-07	SKCM (TCGA)
TCGA-D3-A3MR-06A-11R-A21D-07	SKCM (TCGA)
TCGA-D3-A3MV-06A-11R-A21D-07	SKCM (TCGA)
TCGA-D3-A51E-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51F-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51G-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51H-06A-12R-A266-07	SKCM (TCGA)
TCGA-D3-A51J-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51K-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51N-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51R-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A51T-06A-11R-A266-07	SKCM (TCGA)
TCGA-D3-A5GN-06A-11R-A27Q-07	SKCM (TCGA)
TCGA-D3-A5GO-06A-12R-A27Q-07	SKCM (TCGA)
TCGA-D3-A5GR-06A-11R-A27Q-07	SKCM (TCGA)
TCGA-D3-A5GS-06A-11R-A27Q-07	SKCM (TCGA)
TCGA-D3-A5GT-01A-12R-A311-07	SKCM (TCGA)
TCGA-D9-A149-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D9-A1JW-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D9-A1JX-06A-11R-A18S-07	SKCM (TCGA)
TCGA-D9-A3Z1-06A-11R-A239-07	SKCM (TCGA)
TCGA-D9-A3Z3-06A-11R-A239-07	SKCM (TCGA)
TCGA-D9-A3Z4-01A-11R-A239-07	SKCM (TCGA)
TCGA-D9-A4Z2-01A-11R-A24X-07	SKCM (TCGA)
TCGA-D9-A4Z3-01A-11R-A266-07	SKCM (TCGA)
TCGA-D9-A4Z5-01A-11R-A266-07	SKCM (TCGA)
TCGA-D9-A6E9-06A-12R-A311-07	SKCM (TCGA)
TCGA-D9-A6EA-06A-11R-A311-07	SKCM (TCGA)
TCGA-D9-A6EC-06A-11R-A311-07	SKCM (TCGA)
TCGA-DA-A1HV-06A-21R-A18S-07	SKCM (TCGA)
TCGA-DA-A1HW-06A-11R-A18U-07	SKCM (TCGA)
TCGA-DA-A1HY-06A-11R-A18T-07	SKCM (TCGA)
TCGA-DA-A1I0-06A-11R-A20F-07	SKCM (TCGA)
TCGA-DA-A1I1-06A-12R-A18U-07	SKCM (TCGA)
TCGA-DA-A1I2-06A-21R-A18U-07	SKCM (TCGA)
TCGA-DA-A1I4-06A-11R-A18U-07	SKCM (TCGA)
TCGA-DA-A1I5-06A-11R-A18T-07	SKCM (TCGA)
TCGA-DA-A1I7-06A-22R-A18S-07	SKCM (TCGA)
TCGA-DA-A1I8-06A-11R-A18T-07	SKCM (TCGA)
TCGA-DA-A1IA-06A-11R-A18S-07	SKCM (TCGA)
TCGA-DA-A1IB-06A-11R-A18S-07	SKCM (TCGA)
TCGA-DA-A1IC-06A-11R-A18S-07	SKCM (TCGA)
TCGA-DA-A3F2-06A-11R-A20F-07	SKCM (TCGA)
TCGA-DA-A3F3-06A-11R-A20F-07	SKCM (TCGA)
TCGA-DA-A3F5-06A-11R-A20F-07	SKCM (TCGA)
TCGA-DA-A3F8-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EB-A1NK-01A-11R-A18T-07	SKCM (TCGA)
TCGA-EB-A24C-01A-11R-A18T-07	SKCM (TCGA)
TCGA-EB-A24D-01A-11R-A18T-07	SKCM (TCGA)
TCGA-EB-A299-01A-21R-A18U-07	SKCM (TCGA)
TCGA-EB-A3HV-01A-11R-A21D-07	SKCM (TCGA)
TCGA-EB-A3XB-01A-11R-A239-07	SKCM (TCGA)
TCGA-EB-A3XC-01A-11R-A239-07	SKCM (TCGA)
TCGA-EB-A3XD-01A-22R-A239-07	SKCM (TCGA)
TCGA-EB-A3XE-01A-12R-A239-07	SKCM (TCGA)
TCGA-EB-A3XF-01A-31R-A239-07	SKCM (TCGA)
TCGA-EB-A3Y6-01A-21R-A239-07	SKCM (TCGA)
TCGA-EB-A3Y7-01A-11R-A239-07	SKCM (TCGA)
TCGA-EB-A41A-01A-11R-A24X-07	SKCM (TCGA)
TCGA-EB-A41B-01A-11R-A24X-07	SKCM (TCGA)
TCGA-EB-A42Y-01A-12R-A24X-07	SKCM (TCGA)
TCGA-EB-A42Z-01A-12R-A24X-07	SKCM (TCGA)
TCGA-EB-A430-01A-11R-A24X-07	SKCM (TCGA)
TCGA-EB-A431-01A-11R-A266-07	SKCM (TCGA)
TCGA-EB-A44N-01A-11R-A266-07	SKCM (TCGA)
