Sample_name	Target
TCGA-55-A491-01A-11R-A24H-07	LUAD (TCGA)
TCGA-55-A492-01A-11R-A24H-07	LUAD (TCGA)
TCGA-55-A493-01A-11R-A24H-07	LUAD (TCGA)
TCGA-55-A494-01A-11R-A24X-07	LUAD (TCGA)
TCGA-55-A4DF-01A-11R-A24H-07	LUAD (TCGA)
TCGA-55-A4DG-01A-11R-A24H-07	LUAD (TCGA)
TCGA-62-A46S-01A-11R-A24H-07	LUAD (TCGA)
TCGA-62-A46U-01A-11R-A24H-07	LUAD (TCGA)
TCGA-62-A46V-01A-11R-A24H-07	LUAD (TCGA)
TCGA-62-A46Y-01A-11R-A24H-07	LUAD (TCGA)
TCGA-62-A470-01A-11R-A24H-07	LUAD (TCGA)
TCGA-62-A471-01A-12R-A24H-07	LUAD (TCGA)
TCGA-62-A472-01A-11R-A24H-07	LUAD (TCGA)
TCGA-69-8254-01A-11R-2287-07	LUAD (TCGA)
TCGA-69-8255-01A-11R-2287-07	LUAD (TCGA)
TCGA-69-8453-01A-12R-2326-07	LUAD (TCGA)
TCGA-69-A59K-01A-11R-A262-07	LUAD (TCGA)
TCGA-71-8520-01A-11R-2403-07	LUAD (TCGA)
TCGA-73-A9RS-01A-11R-A41B-07	LUAD (TCGA)
TCGA-78-8640-01A-11R-2403-07	LUAD (TCGA)
TCGA-78-8648-01A-11R-2403-07	LUAD (TCGA)
TCGA-78-8655-01A-11R-2403-07	LUAD (TCGA)
TCGA-78-8662-01A-11R-2403-07	LUAD (TCGA)
TCGA-86-8054-01A-11R-2241-07	LUAD (TCGA)
TCGA-86-8055-01A-11R-2241-07	LUAD (TCGA)
TCGA-86-8056-01A-11R-2241-07	LUAD (TCGA)
TCGA-86-8073-01A-11R-2241-07	LUAD (TCGA)
TCGA-86-8074-01A-11R-2241-07	LUAD (TCGA)
TCGA-86-8075-01A-11R-2241-07	LUAD (TCGA)
TCGA-86-8278-01A-11R-2287-07	LUAD (TCGA)
TCGA-86-8279-01A-11R-2287-07	LUAD (TCGA)
TCGA-86-8280-01A-11R-2287-07	LUAD (TCGA)
TCGA-86-8281-01A-11R-2287-07	LUAD (TCGA)
TCGA-86-8358-01A-11R-2326-07	LUAD (TCGA)
TCGA-86-8359-01A-11R-2326-07	LUAD (TCGA)
TCGA-86-8585-01A-11R-2403-07	LUAD (TCGA)
TCGA-86-8668-01A-11R-2403-07	LUAD (TCGA)
TCGA-86-8669-01A-11R-2403-07	LUAD (TCGA)
TCGA-86-8671-01A-11R-2403-07	LUAD (TCGA)
TCGA-86-8672-01A-21R-2403-07	LUAD (TCGA)
TCGA-86-8673-01A-11R-2403-07	LUAD (TCGA)
TCGA-86-8674-01A-21R-2403-07	LUAD (TCGA)
TCGA-86-A456-01A-11R-A24H-07	LUAD (TCGA)
TCGA-86-A4D0-01A-11R-A24H-07	LUAD (TCGA)
TCGA-86-A4JF-01A-11R-A24X-07	LUAD (TCGA)
TCGA-86-A4P7-01A-11R-A24X-07	LUAD (TCGA)
TCGA-86-A4P8-01A-11R-A24X-07	LUAD (TCGA)
TCGA-91-6828-11A-01R-1858-07	LUAD (TCGA)
TCGA-91-6829-11A-01R-1858-07	LUAD (TCGA)
TCGA-91-6831-11A-02R-1858-07	LUAD (TCGA)
TCGA-91-6835-11A-01R-1858-07	LUAD (TCGA)
TCGA-91-6847-11A-01R-1949-07	LUAD (TCGA)
TCGA-91-6849-11A-01R-1949-07	LUAD (TCGA)
TCGA-91-8496-01A-11R-2403-07	LUAD (TCGA)
TCGA-91-8497-01A-11R-2403-07	LUAD (TCGA)
