Sample_name	Target
TCGA-CN-6994-01A-11R-1915-07	HNSC (TCGA)
TCGA-CN-6995-01A-31R-2016-07	HNSC (TCGA)
TCGA-CN-6996-01A-11R-1915-07	HNSC (TCGA)
TCGA-CN-6998-01A-23R-2016-07	HNSC (TCGA)
TCGA-CN-A497-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CN-A498-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CN-A499-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CN-A49A-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CN-A49B-01A-31R-A24H-07	HNSC (TCGA)
TCGA-CN-A49C-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CN-A63T-01A-11R-A28V-07	HNSC (TCGA)
TCGA-CN-A63U-01A-11R-A30B-07	HNSC (TCGA)
TCGA-CN-A63V-01A-11R-A466-07	HNSC (TCGA)
TCGA-CN-A63W-01A-11R-A30B-07	HNSC (TCGA)
TCGA-CN-A641-01A-11R-A30B-07	HNSC (TCGA)
TCGA-CN-A642-01A-12R-A30B-07	HNSC (TCGA)
TCGA-CN-A6UY-01A-12R-A34R-07	HNSC (TCGA)
TCGA-CN-A6V1-01A-12R-A34R-07	HNSC (TCGA)
TCGA-CN-A6V3-01A-12R-A34R-07	HNSC (TCGA)
TCGA-CN-A6V6-01A-12R-A34R-07	HNSC (TCGA)
TCGA-CN-A6V7-01A-12R-A34R-07	HNSC (TCGA)
TCGA-CQ-5324-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-5325-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-5326-01A-01R-1873-07	HNSC (TCGA)
TCGA-CQ-5327-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-5329-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-5330-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-5331-01A-02R-1873-07	HNSC (TCGA)
TCGA-CQ-5332-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-5333-01A-01R-2403-07	HNSC (TCGA)
TCGA-CQ-5334-01A-01R-1686-07	HNSC (TCGA)
TCGA-CQ-6218-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6219-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6220-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6222-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6223-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6224-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6227-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6228-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-6229-01A-11R-1915-07	HNSC (TCGA)
TCGA-CQ-7063-01A-11R-2403-07	HNSC (TCGA)
TCGA-CQ-7065-01A-11R-2081-07	HNSC (TCGA)
TCGA-CQ-7069-01A-11R-2403-07	HNSC (TCGA)
TCGA-CQ-7071-01A-12R-A30B-07	HNSC (TCGA)
TCGA-CQ-7072-01A-21R-A30B-07	HNSC (TCGA)
TCGA-CQ-A4C6-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-CQ-A4C9-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-CQ-A4CA-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-CQ-A4CB-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-CQ-A4CD-01A-21R-A24Z-07	HNSC (TCGA)
TCGA-CQ-A4CE-01A-11R-A266-07	HNSC (TCGA)
TCGA-CQ-A4CG-01A-11R-A266-07	HNSC (TCGA)
TCGA-CQ-A4CH-01A-11R-A266-07	HNSC (TCGA)
TCGA-CQ-A4CI-01A-11R-A266-07	HNSC (TCGA)
TCGA-CR-5243-01A-01R-1514-07	HNSC (TCGA)
TCGA-CR-5247-01A-01R-2016-07	HNSC (TCGA)
TCGA-CR-5248-01A-01R-2016-07	HNSC (TCGA)
TCGA-CR-5249-01A-01R-1514-07	HNSC (TCGA)
TCGA-CR-5250-01A-01R-1514-07	HNSC (TCGA)
TCGA-CR-6467-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6470-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6471-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6473-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6474-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6477-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6480-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6481-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6482-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6484-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6487-01A-11R-1873-07	HNSC (TCGA)
TCGA-CR-6488-01A-12R-2081-07	HNSC (TCGA)
TCGA-CV-6939-11A-01R-1915-07	HNSC (TCGA)
TCGA-CV-6940-01A-11R-1915-07	HNSC (TCGA)
TCGA-CV-6941-01A-11R-1915-07	HNSC (TCGA)
TCGA-CV-6942-01A-21R-2016-07	HNSC (TCGA)
TCGA-CV-7242-11A-01R-2016-07	HNSC (TCGA)
TCGA-CV-7243-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7245-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7245-11A-01R-2016-07	HNSC (TCGA)
TCGA-CV-7247-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7248-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7250-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7250-11A-01R-2016-07	HNSC (TCGA)
TCGA-CV-7252-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7252-11A-01R-2016-07	HNSC (TCGA)
TCGA-CV-7253-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7254-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7255-01A-11R-2016-07	HNSC (TCGA)
TCGA-CV-7429-01A-11R-2132-07	HNSC (TCGA)
TCGA-CV-7430-01A-11R-2132-07	HNSC (TCGA)
TCGA-CV-7432-01A-11R-2132-07	HNSC (TCGA)
TCGA-CV-7432-11A-01R-2132-07	HNSC (TCGA)
TCGA-CV-7433-01A-11R-2132-07	HNSC (TCGA)
TCGA-CV-7434-01A-11R-2132-07	HNSC (TCGA)
TCGA-CV-7434-11A-01R-2132-07	HNSC (TCGA)
TCGA-CV-7435-01A-11R-2132-07	HNSC (TCGA)
TCGA-CV-7438-01A-21R-2132-07	HNSC (TCGA)
TCGA-CV-7438-11A-01R-2132-07	HNSC (TCGA)
TCGA-CV-7446-01A-11R-2232-07	HNSC (TCGA)
TCGA-CV-A45O-01A-21R-A24H-07	HNSC (TCGA)
TCGA-CV-A45P-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CV-A45Q-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CV-A45R-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CV-A45T-01A-11R-A24H-07	HNSC (TCGA)
TCGA-CV-A45U-01A-12R-A24H-07	HNSC (TCGA)
TCGA-CV-A45V-01A-21R-A24Z-07	HNSC (TCGA)
TCGA-CV-A45W-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-CV-A45X-01A-21R-A24Z-07	HNSC (TCGA)
TCGA-CV-A45Y-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-CV-A45Z-01A-21R-A24Z-07	HNSC (TCGA)
TCGA-CV-A460-01A-21R-A24Z-07	HNSC (TCGA)
TCGA-CV-A461-01A-41R-A266-07	HNSC (TCGA)
TCGA-CV-A463-01A-11R-A266-07	HNSC (TCGA)
TCGA-CV-A464-01A-11R-A266-07	HNSC (TCGA)
TCGA-CV-A465-01A-11R-A266-07	HNSC (TCGA)
TCGA-CV-A468-01A-11R-A266-07	HNSC (TCGA)
TCGA-CV-A6JD-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JE-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JM-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JN-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JO-01B-11R-A34R-07	HNSC (TCGA)
TCGA-CV-A6JT-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JU-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JY-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6JZ-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6K0-01B-21R-A31N-07	HNSC (TCGA)
TCGA-CV-A6K1-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CV-A6K2-01A-11R-A31N-07	HNSC (TCGA)
TCGA-CX-7085-01A-21R-2016-07	HNSC (TCGA)
TCGA-CX-7086-01A-11R-2081-07	HNSC (TCGA)
TCGA-CX-A4AQ-01A-11R-A24Z-07	HNSC (TCGA)
TCGA-D6-6515-01A-21R-1873-07	HNSC (TCGA)
TCGA-D6-6516-01A-11R-1873-07	HNSC (TCGA)
TCGA-D6-6517-01A-11R-1873-07	HNSC (TCGA)
TCGA-D6-6823-01A-11R-1915-07	HNSC (TCGA)
TCGA-D6-6824-01A-11R-1915-07	HNSC (TCGA)
TCGA-D6-6825-01A-21R-1915-07	HNSC (TCGA)
TCGA-D6-6826-01A-11R-1915-07	HNSC (TCGA)
TCGA-D6-6827-01A-11R-1915-07	HNSC (TCGA)
TCGA-D6-8568-01A-11R-2403-07	HNSC (TCGA)
