Sample_name	Target
TCGA-E1-A7YK-01A-11R-A34F-07	LGG (TCGA)
TCGA-E1-A7YL-01A-11R-A34F-07	LGG (TCGA)
TCGA-E1-A7YM-01A-11R-A34F-07	LGG (TCGA)
TCGA-E1-A7YN-01A-11R-A34F-07	LGG (TCGA)
TCGA-E1-A7YO-01A-11R-A34F-07	LGG (TCGA)
TCGA-E1-A7YQ-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7YS-01A-11R-A34F-07	LGG (TCGA)
TCGA-E1-A7YU-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7YV-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7YW-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7YY-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7Z2-01A-21R-A34R-07	LGG (TCGA)
TCGA-E1-A7Z3-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7Z4-01A-11R-A34R-07	LGG (TCGA)
TCGA-E1-A7Z6-01A-11R-A34R-07	LGG (TCGA)
TCGA-EZ-7264-01A-11R-2027-07	LGG (TCGA)
TCGA-F6-A8O3-01A-11R-A36H-07	LGG (TCGA)
TCGA-F6-A8O4-01A-11R-A36H-07	LGG (TCGA)
TCGA-FG-5963-01A-11R-1708-07	LGG (TCGA)
TCGA-FG-5963-02A-12R-A29R-07	LGG (TCGA)
TCGA-FG-5964-01A-11R-1708-07	LGG (TCGA)
TCGA-FG-5965-01B-11R-1896-07	LGG (TCGA)
TCGA-FG-5965-02A-11R-A29R-07	LGG (TCGA)
TCGA-FG-5965-02B-11R-A29R-07	LGG (TCGA)
TCGA-FG-6688-01A-11R-1896-07	LGG (TCGA)
TCGA-FG-6689-01A-11R-1896-07	LGG (TCGA)
TCGA-FG-6690-01A-11R-1896-07	LGG (TCGA)
TCGA-FG-6691-01A-11R-1896-07	LGG (TCGA)
TCGA-FG-6692-01A-11R-1896-07	LGG (TCGA)
TCGA-FG-7634-01A-11R-2090-07	LGG (TCGA)
TCGA-FG-7636-01A-11R-2090-07	LGG (TCGA)
TCGA-FG-7637-01A-11R-2090-07	LGG (TCGA)
TCGA-FG-7638-01B-12R-2090-07	LGG (TCGA)
