Sample_name	Target
TCGA-39-5031-01A-01R-1443-07	LUSC (TCGA)
TCGA-39-5034-01A-01R-1443-07	LUSC (TCGA)
TCGA-39-5035-01A-01R-1443-07	LUSC (TCGA)
TCGA-39-5036-01A-01R-1443-07	LUSC (TCGA)
TCGA-39-5037-01A-01R-1443-07	LUSC (TCGA)
TCGA-39-5040-01A-21R-2125-07	LUSC (TCGA)
TCGA-39-5040-11A-01R-2125-07	LUSC (TCGA)
TCGA-43-2576-01A-01R-A32Z-07	LUSC (TCGA)
TCGA-43-2581-01A-01R-0851-07	LUSC (TCGA)
TCGA-43-3394-01A-01R-0980-07	LUSC (TCGA)
TCGA-43-3394-11A-01R-1758-07	LUSC (TCGA)
TCGA-43-3920-01A-01R-0980-07	LUSC (TCGA)
TCGA-43-5670-01A-21R-2125-07	LUSC (TCGA)
TCGA-43-5670-11A-01R-2125-07	LUSC (TCGA)
TCGA-43-6143-01A-11R-1820-07	LUSC (TCGA)
TCGA-43-6143-11A-01R-1820-07	LUSC (TCGA)
TCGA-43-6647-01A-11R-1820-07	LUSC (TCGA)
TCGA-43-6647-11A-01R-1820-07	LUSC (TCGA)
TCGA-43-6770-01A-11R-1820-07	LUSC (TCGA)
TCGA-43-6771-01A-11R-1820-07	LUSC (TCGA)
TCGA-43-6771-11A-01R-1820-07	LUSC (TCGA)
TCGA-43-6773-01A-41R-1949-07	LUSC (TCGA)
TCGA-43-6773-11A-01R-1949-07	LUSC (TCGA)
TCGA-43-7656-01A-11R-2125-07	LUSC (TCGA)
TCGA-56-7579-11A-01R-2045-07	LUSC (TCGA)
TCGA-56-7580-01A-11R-2045-07	LUSC (TCGA)
TCGA-56-7580-11A-01R-2045-07	LUSC (TCGA)
TCGA-56-7582-01A-11R-2045-07	LUSC (TCGA)
TCGA-56-7582-11A-01R-2045-07	LUSC (TCGA)
TCGA-56-7730-01A-11R-2125-07	LUSC (TCGA)
TCGA-56-7730-11A-01R-2125-07	LUSC (TCGA)
TCGA-56-7731-01A-11R-2125-07	LUSC (TCGA)
TCGA-56-7731-11A-01R-2125-07	LUSC (TCGA)
TCGA-56-7822-01A-11R-2125-07	LUSC (TCGA)
TCGA-56-7823-01B-11R-2247-07	LUSC (TCGA)
TCGA-56-7823-11A-01R-2247-07	LUSC (TCGA)
TCGA-56-8082-01A-11R-2247-07	LUSC (TCGA)
TCGA-56-8082-11A-01R-2247-07	LUSC (TCGA)
TCGA-56-8083-01A-11R-2247-07	LUSC (TCGA)
TCGA-56-8083-11A-01R-2247-07	LUSC (TCGA)
TCGA-56-8201-01A-11R-2247-07	LUSC (TCGA)
TCGA-56-8201-11A-01R-2247-07	LUSC (TCGA)
TCGA-56-8304-01A-11R-2326-07	LUSC (TCGA)
TCGA-56-8307-01A-11R-2296-07	LUSC (TCGA)
TCGA-56-8309-01A-11R-2296-07	LUSC (TCGA)
TCGA-56-8309-11A-01R-2296-07	LUSC (TCGA)
TCGA-56-8503-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-8622-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-8624-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-8625-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-8626-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-8628-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-8629-01A-11R-2403-07	LUSC (TCGA)
TCGA-56-A49D-01A-11R-A24H-07	LUSC (TCGA)
